6MERCER,2016-06-01 20:30,0.151574,0.06521,0,13.1983,7.1,10,1009
1stAVE,2016-06-01 20:15,0.272318,0.210463,0,12.4619,0,15,979
6MERCER,2016-06-01 20:15,0.110558,0.039721,0,13.1983,7.1,10,1009
1stAVE,2016-06-01 20:00,0.27183,0.209806,0,12.4619,0,15,979
6MERCER,2016-06-01 20:00,0.110233,0.039542,0,13.1983,7.1,10,1009
1stAVE,2016-06-01 19:45,0.275108,0.214241,0,12.4619,0,15,979
6MERCER,2016-06-01 19:45,0.126184,0.048731,0,13.2648,7.1,10,1009
1stAVE,2016-06-01 19:30,0.277526,0.217545,0,12.4619,0,15,979
6MERCER,2016-06-01 19:30,0.106652,0.03759,0,13.2648,7.1,10,1009
1stAVE,2016-06-01 19:15,0.271667,0.209587,0,12.4619,0,15,979
6MERCER,2016-06-01 19:15,0.122928,0.046787,0,13.2648,7.1,10,1009
1stAVE,2016-06-01 19:00,0.290547,0.235805,0,12.4619,0,15,979
6MERCER,2016-06-01 19:00,0.098188,0.033121,0,13.2648,7.1,10,1009
1stAVE,2016-06-01 18:45,0.286641,0.230244,0,12.4619,0,15,979
6MERCER,2016-06-01 18:45,0.100142,0.034135,0,13.2648,7.1,10,1009
1stAVE,2016-06-01 18:30,0.284688,0.227489,0,12.4619,0,15,979
6MERCER,2016-06-01 18:30,0.094933,0.031453,0,13.2648,7.1,10,1009
1stAVE,2016-06-01 18:15,0.276224,0.215763,0,12.4619,0,15,979
6MERCER,2016-06-01 18:15,0.131392,0.051919,0,13.2648,7.1,10,1009
1stAVE,2016-06-01 18:00,0.274271,0.213104,0,12.4619,0,15,979
6MERCER,2016-06-01 18:00,0.102746,0.035503,0,13.2648,7.1,10,1009
1stAVE,2016-06-01 17:45,0.258646,0.192479,0,12.4619,0,15,979
6MERCER,2016-06-01 17:45,0.113163,0.041168,0,13.2648,7.1,10,1009
1stAVE,2016-06-01 17:30,0.247578,0.178559,0,12.4619,0,15,979
6MERCER,2016-06-01 17:30,0.126997,0.049223,0,13.2648,7.1,10,1009
1stAVE,2016-06-01 17:15,0.245625,0.176162,0,12.4619,0,15,979
6MERCER,2016-06-01 17:15,0.131392,0.051919,0,13.2648,7.1,10,1009
1stAVE,2016-06-01 17:00,0.231302,0.159117,0,12.4619,0,15,979
6MERCER,2016-06-01 17:00,0.130741,0.051515,0,13.2648,7.1,10,1009
1stAVE,2016-06-01 16:45,0.221536,0.148035,0,12.4619,0,15,979
6MERCER,2016-06-01 16:45,0.134647,0.053961,0,13.2648,7.1,10,1009
1stAVE,2016-06-01 16:30,0.226094,0.153153,0,12.4619,0,15,979
6MERCER,2016-06-01 16:30,0.115116,0.042266,0,13.2648,7.1,10,1009
1stAVE,2016-06-01 16:15,0.231139,0.158929,0,12.4619,0,15,979
6MERCER,2016-06-01 16:15,0.119022,0.044501,0,13.2648,7.1,10,1009
1stAVE,2016-06-01 16:00,0.212748,0.138432,0,12.4619,0,15,979
6MERCER,2016-06-01 16:00,0.141809,0.058589,0,13.2648,7.1,10,1009
1stAVE,2016-06-01 15:45,0.194193,0.119294,0,12.4619,0,15,979
6MERCER,2016-06-01 15:45,0.112512,0.040804,0,13.4498,7.1,10,1009
1stAVE,2016-06-01 15:30,0.205911,0.131203,0,12.4619,0,15,979
6MERCER,2016-06-01 15:30,0.126184,0.048731,0,13.4498,7.1,10,1009
1stAVE,2016-06-01 15:15,0.203307,0.128504,0,12.4619,0,15,979
6MERCER,2016-06-01 15:15,0.133019,0.052935,0,13.4498,7.1,10,1009
1stAVE,2016-06-01 15:00,0.207493,0.132856,0,12.4619,0,15,979
6MERCER,2016-06-01 15:00,0.13009,0.051113,0,13.4498,7.1,10,1009
1stAVE,2016-06-01 14:45,0.205911,0.131203,0,12.4619,0,15,979
6MERCER,2016-06-01 14:45,0.134647,0.053961,0,13.4498,7.1,10,1009
1stAVE,2016-06-01 14:30,0.19875,0.123853,0,12.4619,0,15,979
6MERCER,2016-06-01 14:30,0.125532,0.048339,0,13.4498,7.1,10,1009
1stAVE,2016-06-01 14:15,0.200703,0.125835,0,12.4619,0,15,979
6MERCER,2016-06-01 14:15,0.127485,0.049519,0,13.4498,7.1,10,1009
1stAVE,2016-06-01 14:00,0.22349,0.150217,0,12.4619,0,15,979
6MERCER,2016-06-01 14:00,0.127485,0.049519,0,13.4498,7.1,10,1009
1stAVE,2016-06-01 13:45,0.226745,0.153892,0,12.4619,0,15,979
6MERCER,2016-06-01 13:45,0.144413,0.060319,0,13.4498,7.1,10,1009
1stAVE,2016-06-01 13:30,0.207865,0.133247,0,12.4619,0,15,979
6MERCER,2016-06-01 13:30,0.124882,0.047949,0,13.4498,7.1,10,1009
1stAVE,2016-06-01 13:15,0.218932,0.145154,0,12.4619,0,15,979
6MERCER,2016-06-01 13:15,0.140506,0.057733,0,13.4498,7.1,10,1009
1stAVE,2016-06-01 13:00,0.231953,0.159872,0,12.4619,0,15,979
6MERCER,2016-06-01 13:00,0.115767,0.042636,0,13.4498,7.1,10,1009
1stAVE,2016-06-01 12:45,0.22707,0.154262,0,12.4619,0,15,979
6MERCER,2016-06-01 12:45,0.126184,0.048731,0,13.4498,7.1,10,1009
1stAVE,2016-06-01 12:30,0.233906,0.162146,0,12.4619,0,15,979
6MERCER,2016-06-01 12:30,0.123579,0.047173,0,13.4498,7.1,10,1009
1stAVE,2016-06-01 12:15,0.230651,0.158365,0,12.4619,0,15,979
6MERCER,2016-06-01 12:15,0.11772,0.043751,0,13.4498,7.1,10,1009
1stAVE,2016-06-01 12:00,0.222188,0.148761,0,12.4619,0,15,979
6MERCER,2016-06-01 12:00,0.128137,0.049916,0,13.4498,7.1,10,1009
1stAVE,2016-06-01 11:45,0.233255,0.161386,0,12.4619,0,15,979
6MERCER,2016-06-01 11:45,0.132043,0.052324,0,13.0815,7.1,10,1009
1stAVE,2016-06-01 11:30,0.219583,0.145871,0,12.4619,0,15,979
6MERCER,2016-06-01 11:30,0.128137,0.049916,0,13.0815,7.1,10,1009
1stAVE,2016-06-01 11:15,0.233906,0.162146,0,12.4619,0,15,979
6MERCER,2016-06-01 11:15,0.127485,0.049519,0,13.0815,7.1,10,1009
1stAVE,2016-06-01 11:00,0.24888,0.180167,0,12.4619,0,15,979
6MERCER,2016-06-01 11:00,0.139855,0.057308,0,13.0815,7.1,10,1009
1stAVE,2016-06-01 10:45,0.231823,0.159721,0,12.4619,0,15,979
6MERCER,2016-06-01 10:45,0.149621,0.063857,0,13.0815,7.1,10,1009
1stAVE,2016-06-01 10:30,0.23651,0.165206,0,12.4619,0,15,979
6MERCER,2016-06-01 10:30,0.156131,0.068425,0,13.0815,7.1,10,1009
1stAVE,2016-06-01 10:15,0.243835,0.173979,0,12.4619,0,15,979
6MERCER,2016-06-01 10:15,0.152876,0.06612,0,13.0815,7.1,10,1009
1stAVE,2016-06-01 10:00,0.247578,0.178559,0,12.4619,0,15,979
6MERCER,2016-06-01 10:00,0.137251,0.055622,0,13.0815,7.1,10,1009
1stAVE,2016-06-01 09:45,0.234557,0.162908,0,12.4619,0,15,979
6MERCER,2016-06-01 09:45,0.138553,0.056462,0,13.0815,7.1,10,1009
1stAVE,2016-06-01 09:30,0.242044,0.171812,0,12.4619,0,15,979
6MERCER,2016-06-01 09:30,0.13009,0.051113,0,13.0815,7.1,10,1009
1stAVE,2016-06-01 09:15,0.254089,0.186679,0,12.4619,0,15,979
6MERCER,2016-06-01 09:15,0.169803,0.078557,0,13.0815,7.1,10,1009
1stAVE,2016-06-01 09:00,0.253763,0.186268,0,12.4619,0,15,979
6MERCER,2016-06-01 09:00,0.159387,0.07077,0,13.0815,7.1,10,1009
1stAVE,2016-06-01 08:45,0.256823,0.190147,0,12.4619,0,15,979
6MERCER,2016-06-01 08:45,0.14897,0.063409,0,13.0815,7.1,10,1009
1stAVE,2016-06-01 08:30,0.269063,0.206102,0,12.4619,0,15,979
6MERCER,2016-06-01 08:30,0.122928,0.046787,0,13.0815,7.1,10,1009
1stAVE,2016-06-01 08:15,0.288594,0.233015,0,12.4619,0,15,979
6MERCER,2016-06-01 08:15,0.133345,0.05314,0,13.0815,7.1,10,1009
1stAVE,2016-06-01 08:00,0.280781,0.222035,0,12.4619,0,15,979
6MERCER,2016-06-01 08:00,0.119673,0.044879,0,13.0815,7.1,10,1009
1stAVE,2016-06-01 07:45,0.288594,0.233015,0,12.4619,0,15,979
6MERCER,2016-06-01 07:45,0.140599,0.057794,0,13.1552,7.1,10,1009
1stAVE,2016-06-01 07:30,0.315937,0.273718,0,12.4619,0,15,979
6MERCER,2016-06-01 07:30,0.135949,0.054788,0,13.1552,7.1,10,1009
1stAVE,2016-06-01 07:15,0.298576,0.247465,0,12.4619,0,15,979
6MERCER,2016-06-01 07:15,0.135949,0.054788,0,13.1552,7.1,10,1009
1stAVE,2016-06-01 07:00,0.304002,0.255516,0,12.4619,0,15,979
6MERCER,2016-06-01 07:00,0.114465,0.041899,0,13.1552,7.1,10,1009
1stAVE,2016-06-01 06:45,0.293151,0.239554,0,12.4619,0,15,979
6MERCER,2016-06-01 06:45,0.113163,0.041168,0,13.1552,7.1,10,1009
1stAVE,2016-06-01 06:30,0.278177,0.218439,0,12.4619,0,15,979
6MERCER,2016-06-01 06:30,0.122603,0.046595,0,13.1552,7.1,10,1009
1stAVE,2016-06-01 06:15,0.280781,0.222035,0,12.4619,0,15,979
6MERCER,2016-06-01 06:15,0.139855,0.057308,0,13.1552,7.1,10,1009
1stAVE,2016-06-01 06:00,0.261901,0.196682,0,12.4619,0,15,979
6MERCER,2016-06-01 06:00,0.124556,0.047754,0,13.1552,7.1,10,1009
1stAVE,2016-06-01 05:45,0.207865,0.133247,0,12.4619,0,15,979
6MERCER,2016-06-01 05:45,0.131392,0.051919,0,13.1552,7.1,10,1009
1stAVE,2016-06-01 05:30,0.187031,0.112313,0,12.4619,0,15,979
6MERCER,2016-06-01 05:30,0.128137,0.049916,0,13.1552,7.1,10,1009
1stAVE,2016-06-01 05:15,0.188116,0.113357,0,12.4619,0,15,979
6MERCER,2016-06-01 05:15,0.107846,0.038236,0,13.1552,7.1,10,1009
1stAVE,2016-06-01 05:00,0.17336,0.0996,0,12.4619,0,15,979
6MERCER,2016-06-01 05:00,0.089725,0.028833,0,13.1552,7.1,10,1009
1stAVE,2016-06-01 04:45,0.162943,0.09044,0,12.4619,0,15,979
6MERCER,2016-06-01 04:45,0.102637,0.035446,0,13.1552,7.1,10,1009
1stAVE,2016-06-01 04:30,0.154479,0.083323,0,12.4619,0,15,979
6MERCER,2016-06-01 04:30,0.092701,0.030323,0,13.1552,7.1,10,1009
1stAVE,2016-06-01 04:15,0.14901,0.078873,0,12.4619,0,15,979
6MERCER,2016-06-01 04:15,0.090051,0.028995,0,13.1552,7.1,10,1009
1stAVE,2016-06-01 04:00,0.142761,0.073927,0,12.4619,0,15,979
6MERCER,2016-06-01 04:00,0.11186,0.040442,0,13.1552,7.1,10,1009
1stAVE,2016-06-01 03:45,0.142761,0.073927,0,12.4619,0,15,979
6MERCER,2016-06-01 03:45,0.117395,0.043564,0,13.2288,7.1,10,1009
1stAVE,2016-06-01 03:30,0.138854,0.070908,0,12.4619,0,15,979
6MERCER,2016-06-01 03:30,0.141809,0.058589,0,13.2288,7.1,10,1009
1stAVE,2016-06-01 03:15,0.141459,0.072915,0,12.4619,0,15,979
6MERCER,2016-06-01 03:15,0.146691,0.061854,0,13.2288,7.1,10,1009
1stAVE,2016-06-01 03:00,0.138203,0.070411,0,12.4619,0,15,979
6MERCER,2016-06-01 03:00,0.137251,0.055622,0,13.2288,7.1,10,1009
1stAVE,2016-06-01 02:45,0.134948,0.067944,0,12.4619,0,15,979
6MERCER,2016-06-01 02:45,0.116418,0.043006,0,13.2288,7.1,10,1009
1stAVE,2016-06-01 02:30,0.134948,0.067944,0,12.4619,0,15,979
6MERCER,2016-06-01 02:30,0.110558,0.039721,0,13.2288,7.1,10,1009
1stAVE,2016-06-01 02:15,0.136436,0.069067,0,12.4619,0,15,979
6MERCER,2016-06-01 02:15,0.089725,0.028833,0,13.2288,7.1,10,1009
1stAVE,2016-06-01 02:00,0.142891,0.074029,0,12.4619,0,15,979
6MERCER,2016-06-01 02:00,0.084842,0.026425,0,13.2288,7.1,10,1009
1stAVE,2016-06-01 01:45,0.144497,0.075286,0,12.4619,0,15,979
6MERCER,2016-06-01 01:45,0.087772,0.027864,0,13.2288,7.1,10,1009
1stAVE,2016-06-01 01:30,0.136901,0.06942,0,12.4619,0,15,979
6MERCER,2016-06-01 01:30,0.082564,0.025314,0,13.2288,7.1,10,1009
1stAVE,2016-06-01 01:15,0.139245,0.071208,0,12.4619,0,15,979
6MERCER,2016-06-01 01:15,0.083866,0.025948,0,13.2288,7.1,10,1009
1stAVE,2016-06-01 01:00,0.144714,0.075457,0,12.4619,0,15,979
6MERCER,2016-06-01 01:00,0.089074,0.028509,0,13.2288,7.1,10,1009
1stAVE,2016-06-01 00:45,0.143737,0.07469,0,12.4619,0,15,979
6MERCER,2016-06-01 00:45,0.096886,0.032451,0,13.2288,7.1,10,1009
1stAVE,2016-06-01 00:30,0.142388,0.073637,0,12.4619,0,15,979
6MERCER,2016-06-01 00:30,0.132694,0.052731,0,13.2288,7.1,10,1009
1stAVE,2016-06-01 00:15,0.149922,0.079607,0,12.4619,0,15,979
6MERCER,2016-06-01 00:15,0.107303,0.037942,0,13.2288,7.1,10,1009
1stAVE,2016-06-01 00:00,0.164896,0.092124,0,12.4619,0,15,979
6MERCER,2016-06-01 00:00,0.10535,0.036889,0,13.2288,7.1,10,1009
1stAVE,2016-05-31 23:45,0.171406,0.097848,0,12.4639,0,15,979
6MERCER,2016-05-31 23:45,0.104048,0.036194,0,13.5559,7.1,10,1009
1stAVE,2016-05-31 23:30,0.190937,0.116093,0,12.4639,0,15,979
6MERCER,2016-05-31 23:30,0.114465,0.041899,0,13.5559,7.1,10,1009
1stAVE,2016-05-31 23:15,0.199401,0.124512,0,12.4639,0,15,979
6MERCER,2016-05-31 23:15,0.115767,0.042636,0,13.5559,7.1,10,1009
1stAVE,2016-05-31 23:00,0.200703,0.125835,0,12.4639,0,15,979
6MERCER,2016-05-31 23:00,0.133996,0.053549,0,13.5559,7.1,10,1009
1stAVE,2016-05-31 22:45,0.205911,0.131203,0,12.4639,0,15,979
6MERCER,2016-05-31 22:45,0.125858,0.048535,0,13.5559,7.1,10,1009
1stAVE,2016-05-31 22:30,0.215026,0.140888,0,12.4639,0,15,979
6MERCER,2016-05-31 22:30,0.139204,0.056884,0,13.5559,7.1,10,1009
1stAVE,2016-05-31 22:15,0.220723,0.147131,0,12.4639,0,15,979
6MERCER,2016-05-31 22:15,0.141809,0.058589,0,13.5559,7.1,10,1009
1stAVE,2016-05-31 22:00,0.252135,0.184222,0,12.4639,0,15,979
6MERCER,2016-05-31 22:00,0.165246,0.075098,0,13.5559,7.1,10,1009
1stAVE,2016-05-31 21:45,0.288854,0.233386,0,12.4639,0,15,979
6MERCER,2016-05-31 21:45,0.163293,0.07364,0,13.5559,7.1,10,1009
1stAVE,2016-05-31 21:30,0.27362,0.212222,0,12.4639,0,15,979
6MERCER,2016-05-31 21:30,0.177616,0.084681,0,13.5559,7.1,10,1009
1stAVE,2016-05-31 21:15,0.270234,0.207666,0,12.4639,0,15,979
6MERCER,2016-05-31 21:15,0.161061,0.071993,0,13.5559,7.1,10,1009
1stAVE,2016-05-31 21:00,0.286548,0.230112,0,12.4639,0,15,979
6MERCER,2016-05-31 21:00,0.135624,0.054581,0,13.5559,7.1,10,1009
1stAVE,2016-05-31 20:45,0.284036,0.226575,0,12.4639,0,15,979
6MERCER,2016-05-31 20:45,0.160038,0.071245,0,13.5559,7.1,10,1009
1stAVE,2016-05-31 20:30,0.269714,0.206971,0,12.4639,0,15,979
6MERCER,2016-05-31 20:30,0.151574,0.06521,0,13.5559,7.1,10,1009
1stAVE,2016-05-31 20:15,0.270886,0.208538,0,12.4639,0,15,979
6MERCER,2016-05-31 20:15,0.158085,0.069827,0,13.5559,7.1,10,1009
1stAVE,2016-05-31 20:00,0.272318,0.210463,0,12.4639,0,15,979
6MERCER,2016-05-31 20:00,0.087772,0.027864,0,13.5559,7.1,10,1009
1stAVE,2016-05-31 19:45,0.287943,0.23209,0,12.4639,0,15,979
6MERCER,2016-05-31 19:45,0.113814,0.041532,0,13.5271,7.1,10,1009
1stAVE,2016-05-31 19:30,0.283646,0.226028,0,12.4639,0,15,979
6MERCER,2016-05-31 19:30,0.115116,0.042266,0,13.5271,7.1,10,1009
1stAVE,2016-05-31 19:15,0.282734,0.224753,0,12.4639,0,15,979
6MERCER,2016-05-31 19:15,0.12206,0.046274,0,13.5271,7.1,10,1009
1stAVE,2016-05-31 19:00,0.296623,0.244601,0,12.4639,0,15,979
6MERCER,2016-05-31 19:00,0.112512,0.040804,0,13.5271,7.1,10,1009
1stAVE,2016-05-31 18:45,0.279479,0.220233,0,12.4639,0,15,979
6MERCER,2016-05-31 18:45,0.105676,0.037064,0,13.5271,7.1,10,1009
1stAVE,2016-05-31 18:30,0.275573,0.214874,0,12.4639,0,15,979
6MERCER,2016-05-31 18:30,0.128787,0.050313,0,13.5271,7.1,10,1009
1stAVE,2016-05-31 18:15,0.287013,0.23077,0,12.4639,0,15,979
6MERCER,2016-05-31 18:15,0.09884,0.033458,0,13.5271,7.1,10,1009
1stAVE,2016-05-31 18:00,0.27362,0.212222,0,12.4639,0,15,979
6MERCER,2016-05-31 18:00,0.114465,0.041899,0,13.5271,7.1,10,1009
1stAVE,2016-05-31 17:45,0.276224,0.215763,0,12.4639,0,15,979
6MERCER,2016-05-31 17:45,0.132694,0.052731,0,13.5271,7.1,10,1009
1stAVE,2016-05-31 17:30,0.255391,0.188326,0,12.4639,0,15,979
6MERCER,2016-05-31 17:30,0.14285,0.059278,0,13.5271,7.1,10,1009
1stAVE,2016-05-31 17:15,0.251159,0.183001,0,12.4639,0,15,979
6MERCER,2016-05-31 17:15,0.114372,0.041846,0,13.5271,7.1,10,1009
1stAVE,2016-05-31 17:00,0.224141,0.150948,0,12.4639,0,15,979
6MERCER,2016-05-31 17:00,0.114465,0.041899,0,13.5271,7.1,10,1009
1stAVE,2016-05-31 16:45,0.237812,0.166748,0,12.4639,0,15,979
6MERCER,2016-05-31 16:45,0.096236,0.032117,0,13.5271,7.1,10,1009
1stAVE,2016-05-31 16:30,0.232279,0.160249,0,12.4639,0,15,979
6MERCER,2016-05-31 16:30,0.091027,0.029482,0,13.5271,7.1,10,1009
1stAVE,2016-05-31 16:15,0.237975,0.166941,0,12.4639,0,15,979
6MERCER,2016-05-31 16:15,0.107303,0.037942,0,13.5271,7.1,10,1009
1stAVE,2016-05-31 16:00,0.218281,0.144438,0,12.4639,0,15,979
6MERCER,2016-05-31 16:00,0.129624,0.050827,0,13.5271,7.1,10,1009
1stAVE,2016-05-31 15:45,0.216607,0.142606,0,12.4639,0,15,979
6MERCER,2016-05-31 15:45,0.088749,0.028348,0,13.5038,7.1,10,1009
1stAVE,2016-05-31 15:30,0.231302,0.159117,0,12.4639,0,15,979
6MERCER,2016-05-31 15:30,0.089562,0.028752,0,13.5038,7.1,10,1009
1stAVE,2016-05-31 15:15,0.205911,0.131203,0,12.4639,0,15,979
6MERCER,2016-05-31 15:15,0.124882,0.047949,0,13.5038,7.1,10,1009
1stAVE,2016-05-31 15:00,0.212812,0.138502,0,12.4639,0,15,979
6MERCER,2016-05-31 15:00,0.085168,0.026584,0,13.5038,7.1,10,1009
1stAVE,2016-05-31 14:45,0.201354,0.126499,0,12.4639,0,15,979
6MERCER,2016-05-31 14:45,0.082564,0.025314,0,13.5038,7.1,10,1009
1stAVE,2016-05-31 14:30,0.218932,0.145154,0,12.4639,0,15,979
6MERCER,2016-05-31 14:30,0.087121,0.027543,0,13.5038,7.1,10,1009
1stAVE,2016-05-31 14:15,0.212748,0.138432,0,12.4639,0,15,979
6MERCER,2016-05-31 14:15,0.104699,0.036541,0,13.5038,7.1,10,1009
1stAVE,2016-05-31 14:00,0.201245,0.126388,0,12.4639,0,15,979
6MERCER,2016-05-31 14:00,0.114074,0.041679,0,13.5038,7.1,10,1009
1stAVE,2016-05-31 13:45,0.213073,0.138781,0,12.4639,0,15,979
6MERCER,2016-05-31 13:45,0.109256,0.039005,0,13.5038,7.1,10,1009
1stAVE,2016-05-31 13:30,0.208702,0.134128,0,12.4639,0,15,979
6MERCER,2016-05-31 13:30,0.09591,0.031951,0,13.5038,7.1,10,1009
1stAVE,2016-05-31 13:15,0.225606,0.1526,0,12.4639,0,15,979
6MERCER,2016-05-31 13:15,0.083215,0.02563,0,13.5038,7.1,10,1009
1stAVE,2016-05-31 13:00,0.221258,0.147725,0,12.4639,0,15,979
6MERCER,2016-05-31 13:00,0.103397,0.035848,0,13.5038,7.1,10,1009
1stAVE,2016-05-31 12:45,0.231953,0.159872,0,12.4639,0,15,979
6MERCER,2016-05-31 12:45,0.081262,0.024682,0,13.5038,7.1,10,1009
1stAVE,2016-05-31 12:30,0.238464,0.167522,0,12.4639,0,15,979
6MERCER,2016-05-31 12:30,0.098188,0.033121,0,13.5038,7.1,10,1009
1stAVE,2016-05-31 12:15,0.226094,0.153153,0,12.4639,0,15,979
6MERCER,2016-05-31 12:15,0.104048,0.036194,0,13.5038,7.1,10,1009
1stAVE,2016-05-31 12:00,0.247578,0.178559,0,12.4639,0,15,979
6MERCER,2016-05-31 12:00,0.09667,0.03234,0,13.5038,7.1,10,1009
1stAVE,2016-05-31 11:45,0.254089,0.186679,0,12.4639,0,15,979
6MERCER,2016-05-31 11:45,0.109908,0.039363,0,13.0941,7.1,10,1009
1stAVE,2016-05-31 11:30,0.238464,0.167522,0,12.4639,0,15,979
6MERCER,2016-05-31 11:30,0.11772,0.043751,0,13.0941,7.1,10,1009
1stAVE,2016-05-31 11:15,0.237162,0.165976,0,12.4639,0,15,979
6MERCER,2016-05-31 11:15,0.100142,0.034135,0,13.0941,7.1,10,1009
1stAVE,2016-05-31 11:00,0.246276,0.176959,0,12.4639,0,15,979
6MERCER,2016-05-31 11:00,0.081262,0.024682,0,13.0941,7.1,10,1009
1stAVE,2016-05-31 10:45,0.246276,0.176959,0,12.4639,0,15,979
6MERCER,2016-05-31 10:45,0.091678,0.029808,0,13.0941,7.1,10,1009
1stAVE,2016-05-31 10:30,0.249748,0.181244,0,12.4639,0,15,979
6MERCER,2016-05-31 10:30,0.109256,0.039005,0,13.0941,7.1,10,1009
1stAVE,2016-05-31 10:15,0.245951,0.17656,0,12.4639,0,15,979
6MERCER,2016-05-31 10:15,0.125532,0.048339,0,13.0941,7.1,10,1009
1stAVE,2016-05-31 10:00,0.240417,0.169855,0,12.4639,0,15,979
6MERCER,2016-05-31 10:00,0.113163,0.041168,0,13.0941,7.1,10,1009
1stAVE,2016-05-31 09:45,0.261771,0.196513,0,12.4639,0,15,979
6MERCER,2016-05-31 09:45,0.104048,0.036194,0,13.0941,7.1,10,1009
1stAVE,2016-05-31 09:30,0.26125,0.195838,0,12.4639,0,15,979
6MERCER,2016-05-31 09:30,0.12065,0.045447,0,13.0941,7.1,10,1009
1stAVE,2016-05-31 09:15,0.254089,0.186679,0,12.4639,0,15,979
6MERCER,2016-05-31 09:15,0.124882,0.047949,0,13.0941,7.1,10,1009
1stAVE,2016-05-31 09:00,0.259037,0.192981,0,12.4639,0,15,979
6MERCER,2016-05-31 09:00,0.101444,0.034817,0,13.0941,7.1,10,1009
1stAVE,2016-05-31 08:45,0.270365,0.207841,0,12.4639,0,15,979
6MERCER,2016-05-31 08:45,0.098188,0.033121,0,13.0941,7.1,10,1009
1stAVE,2016-05-31 08:30,0.267109,0.203509,0,12.4639,0,15,979
6MERCER,2016-05-31 08:30,0.097538,0.032786,0,13.0941,7.1,10,1009
1stAVE,2016-05-31 08:15,0.271992,0.210025,0,12.4639,0,15,979
6MERCER,2016-05-31 08:15,0.098188,0.033121,0,13.0941,7.1,10,1009
1stAVE,2016-05-31 08:00,0.289896,0.234874,0,12.4639,0,15,979
6MERCER,2016-05-31 08:00,0.096236,0.032117,0,13.0941,7.1,10,1009
1stAVE,2016-05-31 07:45,0.290454,0.235672,0,12.4639,0,15,979
6MERCER,2016-05-31 07:45,0.093631,0.030792,0,13.1623,7.1,10,1009
1stAVE,2016-05-31 07:30,0.301777,0.252198,0,12.4639,0,15,979
6MERCER,2016-05-31 07:30,0.097817,0.032929,0,13.1623,7.1,10,1009
1stAVE,2016-05-31 07:15,0.292175,0.238145,0,12.4639,0,15,979
6MERCER,2016-05-31 07:15,0.102746,0.035503,0,13.1623,7.1,10,1009
1stAVE,2016-05-31 07:00,0.287292,0.231165,0,12.4639,0,15,979
6MERCER,2016-05-31 07:00,0.102095,0.03516,0,13.1623,7.1,10,1009
1stAVE,2016-05-31 06:45,0.286641,0.230244,0,12.4639,0,15,979
6MERCER,2016-05-31 06:45,0.095584,0.031784,0,13.1623,7.1,10,1009
1stAVE,2016-05-31 06:30,0.292825,0.239083,0,12.4639,0,15,979
6MERCER,2016-05-31 06:30,0.081913,0.024998,0,13.1623,7.1,10,1009
1stAVE,2016-05-31 06:15,0.278177,0.218439,0,12.4639,0,15,979
6MERCER,2016-05-31 06:15,0.088423,0.028186,0,13.1623,7.1,10,1009
1stAVE,2016-05-31 06:00,0.271016,0.208713,0,12.4639,0,15,979
6MERCER,2016-05-31 06:00,0.104699,0.036541,0,13.1623,7.1,10,1009
1stAVE,2016-05-31 05:45,0.227396,0.154633,0,12.4639,0,15,979
